Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
18,TV,0.93,01:28,2023-12-28,39.1,Fall,4
293,TV,0.25,16:12,2023-01-15,29.7,Winter,2
411,Oven,0.27,22:48,2023-03-05,7.3,Winter,1
377,Dishwasher,0.5,19:23,2023-03-10,0.6,Winter,5
315,Washing Machine,0.79,17:06,2023-07-19,10.4,Summer,1
64,Dishwasher,0.24,03:23,2023-09-01,23.1,Summer,2
71,Fridge,0.29,16:32,2023-05-08,11.9,Spring,5
81,Washing Machine,1.92,07:17,2023-08-08,11.6,Summer,1
166,Lights,1.91,02:40,2023-05-19,24.4,Spring,1
131,Oven,1.72,22:09,2023-01-29,32.4,Winter,2
329,Air Conditioning,4.55,12:14,2023-10-11,-8.1,Fall,2
245,Computer,0.51,09:07,2023-12-15,6.3,Fall,2
105,Air Conditioning,3.35,02:08,2023-07-10,2.4,Summer,1
361,Fridge,0.25,23:35,2023-08-22,29.0,Summer,5
65,Air Conditioning,2.12,02:19,2023-03-10,-0.2,Winter,2
498,Lights,1.19,04:47,2023-09-08,22.0,Summer,5
418,Washing Machine,1.71,12:24,2023-06-24,31.9,Spring,3
177,Fridge,0.14,05:53,2023-12-25,31.2,Fall,2
42,Air Conditioning,2.8,23:47,2023-12-22,16.3,Fall,4
62,Fridge,0.12,21:01,2023-02-24,29.5,Winter,5
293,Heater,4.02,04:04,2023-01-16,10.1,Winter,4
87,Dishwasher,0.75,13:36,2023-07-09,18.8,Summer,5
302,Computer,0.9,09:42,2023-12-31,1.7,Fall,4
142,Microwave,0.52,20:14,2023-06-11,6.9,Spring,5
239,Lights,1.81,05:39,2023-11-10,-3.7,Fall,3
361,Heater,3.37,20:06,2023-02-18,-6.1,Winter,3
272,Fridge,0.13,03:19,2023-05-05,25.7,Spring,4
255,Computer,1.78,06:05,2023-09-05,8.8,Summer,4
188,Washing Machine,1.84,07:05,2023-07-21,0.1,Summer,5
33,TV,0.69,09:42,2023-04-13,16.6,Spring,3
499,Oven,0.81,00:49,2023-07-15,25.0,Summer,4
497,Air Conditioning,3.01,16:42,2023-05-06,-7.4,Spring,5
325,Computer,1.21,09:06,2023-08-03,16.6,Summer,3
19,Oven,1.48,13:50,2023-12-06,31.9,Fall,2
251,Fridge,0.28,17:00,2023-04-29,28.8,Spring,2
150,TV,1.14,17:46,2023-03-22,18.7,Winter,5
410,Heater,2.71,05:04,2023-03-06,16.2,Winter,1
141,Computer,0.84,12:04,2023-09-17,-1.4,Summer,3
195,Heater,4.58,03:04,2023-05-06,-1.8,Spring,1
292,Dishwasher,0.97,07:23,2023-10-13,-6.2,Fall,2
185,Microwave,0.43,15:30,2023-06-28,29.4,Spring,4
384,Computer,0.82,06:26,2023-01-04,22.4,Winter,5
299,Fridge,0.4,07:23,2023-03-06,35.1,Winter,2
386,Air Conditioning,4.16,17:30,2023-08-15,21.1,Summer,3
164,Microwave,0.45,03:00,2023-03-17,20.9,Winter,2
122,Fridge,0.38,13:59,2023-06-28,36.0,Spring,3
149,Lights,0.47,16:20,2023-09-28,9.9,Summer,4
452,TV,2.0,12:36,2023-02-03,4.7,Winter,1
334,Dishwasher,0.57,17:57,2023-05-29,19.6,Spring,4
43,Lights,1.12,06:22,2023-11-15,26.0,Fall,2
290,Oven,1.06,15:40,2023-06-05,39.6,Spring,4
54,Lights,1.34,09:30,2023-11-29,30.5,Fall,1
151,Air Conditioning,2.37,01:37,2023-03-21,20.4,Winter,1
90,Fridge,0.34,07:55,2023-07-16,13.2,Summer,1
207,Heater,2.64,12:42,2023-02-20,-7.0,Winter,2
368,Air Conditioning,2.03,03:34,2023-01-31,-2.9,Winter,5
300,Washing Machine,1.48,20:56,2023-11-05,27.4,Fall,1
203,Oven,1.14,12:45,2023-05-31,21.3,Spring,5
250,Lights,0.36,11:13,2023-03-12,26.7,Winter,3
258,TV,0.96,18:03,2023-04-22,11.6,Spring,1
321,Oven,1.19,08:13,2023-09-21,-3.5,Summer,3
202,Microwave,1.43,02:36,2023-10-02,27.0,Fall,1
159,TV,1.18,04:26,2023-01-18,26.9,Winter,1
133,Microwave,0.75,08:02,2023-03-26,24.6,Winter,3
276,Dishwasher,0.57,08:42,2023-04-18,35.2,Spring,2
289,Heater,4.89,03:47,2023-07-06,-7.5,Summer,3
397,Dishwasher,0.21,00:28,2023-05-27,-9.4,Spring,5
442,Dishwasher,1.43,09:16,2023-04-03,11.6,Spring,3
293,Dishwasher,0.6,19:57,2023-12-04,10.7,Fall,2
124,Oven,1.7,22:59,2023-02-26,34.7,Winter,4
436,Fridge,0.43,03:31,2023-07-26,21.9,Summer,4
394,TV,1.28,12:16,2023-03-13,11.7,Winter,4
386,Heater,3.84,03:53,2023-07-20,30.8,Summer,5
116,TV,1.22,17:16,2023-07-01,37.0,Summer,3
8,Oven,0.38,05:39,2023-04-22,4.9,Spring,3
495,Microwave,1.65,06:58,2023-11-19,17.8,Fall,3
87,Dishwasher,0.83,19:03,2023-04-20,10.5,Spring,5
135,Washing Machine,1.55,20:59,2023-03-30,-4.1,Winter,5
120,Microwave,1.17,18:26,2023-03-27,2.8,Winter,1
14,TV,0.71,01:10,2023-07-05,37.2,Summer,1
401,Lights,0.45,18:13,2023-04-30,9.6,Spring,3
42,Air Conditioning,2.15,19:06,2023-01-11,-7.7,Winter,3
304,Washing Machine,0.67,14:37,2023-07-01,-8.7,Summer,3
353,Washing Machine,0.36,21:40,2023-07-07,-2.2,Summer,2
224,Fridge,0.37,03:01,2023-07-06,34.3,Summer,2
422,Oven,1.27,14:54,2023-10-25,31.3,Fall,1
138,Computer,1.45,08:37,2023-09-25,14.1,Summer,3
357,TV,1.71,13:15,2023-06-13,10.3,Spring,1
419,TV,0.63,01:49,2023-09-23,10.7,Summer,3
346,TV,1.42,03:31,2023-04-03,14.4,Spring,5
334,Air Conditioning,4.56,23:17,2023-09-20,32.3,Summer,1
206,Heater,4.87,15:27,2023-08-29,28.4,Summer,4
312,Microwave,1.56,00:56,2023-04-19,33.0,Spring,1
372,Washing Machine,0.22,12:07,2023-08-06,28.8,Summer,3
198,Air Conditioning,3.52,08:18,2023-11-16,31.7,Fall,3
163,Air Conditioning,4.51,20:38,2023-04-08,33.8,Spring,2
222,Computer,1.99,15:17,2023-03-09,27.3,Winter,2
361,TV,0.65,09:25,2023-02-19,-1.1,Winter,2
128,Microwave,1.76,03:38,2023-11-02,27.2,Fall,2
305,Fridge,0.26,15:35,2023-03-01,9.4,Winter,2
139,Dishwasher,0.37,13:56,2023-04-03,33.0,Spring,1
451,Oven,1.49,16:22,2023-11-04,-5.4,Fall,2
306,Washing Machine,0.56,06:31,2023-04-09,-8.4,Spring,3
114,Computer,0.57,23:47,2023-02-12,10.0,Winter,5
233,Dishwasher,1.81,23:02,2023-12-31,18.1,Fall,5
455,Dishwasher,1.89,01:22,2023-08-26,-5.0,Summer,1
297,Heater,4.16,16:22,2023-12-25,21.1,Fall,3
242,Fridge,0.18,12:54,2023-10-08,7.6,Fall,2
210,TV,0.52,04:01,2023-07-30,21.8,Summer,5
278,Oven,0.27,23:20,2023-11-30,5.3,Fall,4
14,Oven,1.66,04:24,2023-03-04,2.9,Winter,2
351,Oven,1.76,02:39,2023-11-18,13.5,Fall,1
128,Microwave,0.89,09:04,2023-04-28,3.2,Spring,4
478,Washing Machine,0.26,21:36,2023-07-03,13.1,Summer,2
215,Lights,1.29,11:46,2023-03-26,19.1,Winter,1
482,Microwave,0.91,02:06,2023-12-30,3.9,Fall,5
50,Heater,4.29,11:35,2023-08-08,-1.8,Summer,1
14,Computer,1.59,14:56,2023-04-14,-2.2,Spring,4
435,Fridge,0.5,13:11,2023-03-02,8.3,Winter,1
202,Washing Machine,0.83,09:19,2023-12-28,37.0,Fall,4
378,Oven,1.45,20:24,2023-06-11,3.5,Spring,3
291,Fridge,0.35,15:42,2023-08-26,2.0,Summer,2
50,Computer,1.26,15:51,2023-09-08,23.8,Summer,1
256,TV,0.34,21:43,2023-06-05,8.7,Spring,4
451,Heater,5.0,02:31,2023-10-28,26.3,Fall,2
44,Washing Machine,1.79,07:34,2023-07-28,31.9,Summer,1
154,Lights,0.34,22:16,2023-07-25,15.3,Summer,1
301,Computer,0.93,08:21,2023-04-04,6.3,Spring,5
155,Washing Machine,0.51,06:52,2023-09-29,-5.5,Summer,3
175,Washing Machine,1.06,12:14,2023-11-01,8.2,Fall,5
472,Computer,1.99,07:49,2023-02-04,13.0,Winter,1
262,Washing Machine,1.26,08:45,2023-06-08,29.1,Spring,1
26,Computer,1.66,12:26,2023-04-02,5.9,Spring,2
316,Microwave,1.29,15:55,2023-06-19,7.9,Spring,4
398,TV,0.22,06:01,2023-06-12,11.3,Spring,4
35,Dishwasher,1.03,15:54,2023-11-17,16.4,Fall,2
139,Washing Machine,1.41,14:49,2023-02-25,5.5,Winter,4
197,Lights,0.53,08:45,2023-04-30,-8.2,Spring,5
242,Computer,1.17,14:19,2023-04-12,31.9,Spring,2
112,TV,0.29,02:45,2023-02-24,17.1,Winter,1
56,Lights,1.11,17:57,2023-08-09,24.9,Summer,1
124,Dishwasher,1.74,15:20,2023-12-03,-1.5,Fall,5
232,Oven,1.07,23:39,2023-04-08,9.2,Spring,5
181,Oven,0.52,04:11,2023-10-10,18.6,Fall,3
127,Oven,0.98,14:32,2023-04-12,39.2,Spring,2
239,Dishwasher,0.34,19:39,2023-04-05,23.7,Spring,2
123,Air Conditioning,4.02,11:47,2023-03-11,-8.6,Winter,3
443,Washing Machine,1.66,05:00,2023-08-04,40.0,Summer,5
382,Air Conditioning,4.84,15:18,2023-04-30,34.2,Spring,5
411,Dishwasher,1.88,08:52,2023-09-21,1.6,Summer,1
380,Dishwasher,1.48,06:23,2023-11-24,13.2,Fall,2
260,Air Conditioning,4.17,15:01,2023-08-26,26.4,Summer,2
270,Heater,2.68,08:00,2023-06-02,24.0,Spring,2
59,Fridge,0.44,07:07,2023-04-19,18.8,Spring,4
159,Dishwasher,0.41,09:33,2023-10-13,20.7,Fall,2
262,Air Conditioning,4.96,13:47,2023-09-29,30.4,Summer,5
144,Oven,1.77,05:23,2023-10-23,33.3,Fall,4
324,Fridge,0.33,19:27,2023-06-27,12.9,Spring,4
323,TV,1.22,17:35,2023-06-08,-7.8,Spring,5
117,Microwave,1.81,04:46,2023-08-31,32.5,Summer,4
188,TV,0.7,20:44,2023-10-09,38.6,Fall,3
402,Dishwasher,1.09,12:19,2023-04-23,19.1,Spring,1
356,Lights,1.95,20:40,2023-11-06,-1.2,Fall,3
349,TV,1.4,01:07,2023-01-10,-7.6,Winter,1
352,Oven,1.7,09:01,2023-03-02,34.5,Winter,5
161,Washing Machine,1.72,21:49,2023-05-26,-6.4,Spring,1
331,Microwave,0.91,23:33,2023-07-21,32.3,Summer,4
306,TV,0.62,03:20,2023-11-19,4.5,Fall,4
118,TV,0.23,01:38,2023-05-27,16.0,Spring,4
1,Air Conditioning,3.87,17:14,2023-09-19,23.7,Summer,1
187,Heater,3.87,21:26,2023-03-12,17.2,Winter,5
271,Heater,4.4,22:38,2023-01-19,13.3,Winter,2
171,Lights,0.69,01:39,2023-11-20,24.2,Fall,5
338,Microwave,0.96,11:22,2023-12-15,18.0,Fall,5
353,Washing Machine,0.52,05:28,2023-10-10,38.5,Fall,1
297,Microwave,1.16,10:46,2023-02-12,-1.4,Winter,5
213,Air Conditioning,3.19,03:33,2023-12-12,-5.2,Fall,3
253,Oven,1.96,21:01,2023-08-15,28.4,Summer,4
125,Computer,1.91,19:53,2023-04-21,-9.6,Spring,4
271,Microwave,0.56,05:14,2023-04-26,2.1,Spring,1
147,Oven,0.47,11:30,2023-07-14,29.2,Summer,2
47,Oven,0.25,00:40,2023-10-03,12.6,Fall,4
259,TV,1.73,00:51,2023-10-21,-8.8,Fall,3
263,TV,1.68,22:13,2023-09-21,4.9,Summer,4
184,Washing Machine,1.71,02:28,2023-04-13,24.5,Spring,3
407,Washing Machine,1.43,10:35,2023-10-11,37.2,Fall,3
446,Microwave,1.63,10:44,2023-08-05,35.7,Summer,2
397,Fridge,0.25,20:19,2023-04-04,9.0,Spring,5
54,Washing Machine,0.57,15:05,2023-04-18,26.6,Spring,3
13,Washing Machine,1.13,10:26,2023-11-17,17.1,Fall,4
498,Lights,1.74,02:09,2023-01-27,13.5,Winter,4
254,Air Conditioning,3.52,22:45,2023-09-22,12.5,Summer,5
43,Washing Machine,1.43,08:08,2023-06-12,28.6,Spring,4
241,Microwave,0.63,00:52,2023-08-10,39.3,Summer,1
330,Air Conditioning,2.08,15:01,2023-11-01,20.7,Fall,4
2,Computer,1.16,03:47,2023-02-17,12.2,Winter,3
66,Washing Machine,1.05,21:31,2023-01-27,-8.4,Winter,3
277,Fridge,0.28,20:15,2023-07-31,1.0,Summer,4
80,Air Conditioning,2.55,20:12,2023-07-08,33.5,Summer,2
41,TV,1.26,08:31,2023-05-05,6.6,Spring,3
128,Computer,1.88,17:40,2023-04-04,33.0,Spring,3
282,Air Conditioning,3.82,12:35,2023-08-28,27.5,Summer,3
78,Fridge,0.1,15:49,2023-09-09,-3.1,Summer,3
392,Heater,2.31,21:43,2023-12-08,0.5,Fall,5
214,Heater,4.35,13:40,2023-05-15,-9.8,Spring,4
483,Dishwasher,1.12,19:30,2023-08-08,26.2,Summer,3
129,Washing Machine,0.39,05:07,2023-02-15,13.2,Winter,1
211,Microwave,0.49,00:55,2023-04-23,5.3,Spring,5
106,Microwave,1.66,04:50,2023-01-21,-8.8,Winter,2
408,Air Conditioning,3.27,16:14,2023-12-08,37.0,Fall,3
353,Oven,0.57,03:54,2023-07-20,6.3,Summer,1
37,Washing Machine,1.41,15:27,2023-05-19,33.7,Spring,1
114,Computer,1.66,22:28,2023-12-23,-7.5,Fall,2
191,Lights,1.11,02:53,2023-04-04,35.2,Spring,1
56,Fridge,0.37,10:56,2023-11-11,32.1,Fall,3
207,Computer,0.51,17:12,2023-05-16,34.1,Spring,4
424,Oven,0.34,04:23,2023-10-11,23.8,Fall,5
240,Fridge,0.33,04:34,2023-04-10,9.3,Spring,2
290,Washing Machine,0.65,19:41,2023-03-31,25.0,Winter,3
154,Heater,4.23,19:51,2023-08-17,15.1,Summer,4
194,Lights,1.76,21:33,2023-04-29,33.5,Spring,1
207,Lights,0.85,20:25,2023-04-18,17.5,Spring,4
419,Washing Machine,0.66,19:41,2023-06-24,3.8,Spring,4
262,Air Conditioning,3.1,00:28,2024-01-01,16.8,Winter,2
380,TV,1.1,18:40,2023-06-08,29.2,Spring,2
199,Fridge,0.49,04:30,2023-01-10,38.1,Winter,5
125,Dishwasher,1.53,18:51,2023-09-10,0.7,Summer,2
479,TV,0.27,03:47,2023-09-09,-8.1,Summer,2
382,Dishwasher,0.35,18:38,2023-06-17,38.8,Spring,2
49,Computer,1.18,01:34,2023-04-05,35.7,Spring,2
400,TV,0.3,05:43,2023-10-08,23.5,Fall,5
181,Washing Machine,1.25,00:23,2023-03-14,5.0,Winter,4
455,Fridge,0.33,10:13,2023-07-08,20.1,Summer,4
227,Dishwasher,1.47,13:28,2023-10-11,24.7,Fall,1
411,Heater,2.61,20:07,2023-05-21,19.0,Spring,2
373,TV,1.76,16:19,2023-08-14,21.8,Summer,2
259,TV,0.33,00:34,2023-05-27,22.5,Spring,3
450,TV,0.99,08:34,2023-11-18,32.0,Fall,1
330,Washing Machine,0.64,17:36,2023-03-13,30.8,Winter,1
336,Microwave,1.41,17:33,2023-07-07,12.0,Summer,2
250,Computer,0.93,18:04,2023-02-16,36.8,Winter,1
223,Heater,4.47,03:16,2023-09-20,-9.2,Summer,2
319,Computer,1.93,18:50,2023-01-14,-7.3,Winter,3
4,Dishwasher,1.84,16:23,2023-08-25,37.5,Summer,1
292,Fridge,0.34,07:53,2023-01-15,-3.3,Winter,3
345,Lights,1.82,15:53,2023-02-05,32.5,Winter,2
488,Lights,0.25,15:53,2023-12-14,25.4,Fall,1
206,Fridge,0.15,05:32,2023-12-27,-9.1,Fall,1
441,Heater,4.99,05:55,2023-06-12,10.1,Spring,1
372,TV,1.49,00:31,2023-02-20,12.5,Winter,4
359,Washing Machine,1.34,22:59,2023-03-10,5.9,Winter,2
305,Heater,3.14,12:18,2023-09-06,18.3,Summer,2
234,Washing Machine,1.07,09:45,2023-04-15,-6.1,Spring,4
239,Air Conditioning,3.51,23:07,2023-04-05,7.9,Spring,2
257,Air Conditioning,2.4,12:32,2023-06-12,31.7,Spring,1
142,Computer,1.05,20:04,2023-01-02,6.3,Winter,3
262,Dishwasher,0.26,20:43,2023-04-13,39.4,Spring,5
220,Microwave,1.21,04:18,2023-12-05,36.2,Fall,4
38,TV,1.53,22:20,2023-04-29,39.1,Spring,1
459,Oven,0.54,06:45,2023-07-03,23.4,Summer,4
196,Fridge,0.28,12:40,2023-12-25,16.5,Fall,3
152,Dishwasher,1.42,06:42,2023-10-07,27.7,Fall,1
409,Microwave,1.57,03:24,2023-07-02,8.9,Summer,1
240,Oven,1.18,10:30,2023-09-24,-0.2,Summer,5
180,Computer,0.94,23:12,2023-02-14,3.2,Winter,2
182,Lights,1.12,09:28,2023-05-23,25.5,Spring,2
63,TV,1.66,10:56,2023-07-24,-0.5,Summer,3
342,TV,0.81,23:56,2023-05-02,-5.1,Spring,3
454,TV,0.68,23:05,2023-02-05,3.2,Winter,1
401,Heater,4.01,02:40,2023-03-17,10.4,Winter,5
408,Heater,3.62,10:49,2023-06-28,0.6,Spring,1
133,Heater,3.3,23:15,2023-07-04,-6.0,Summer,4
428,Washing Machine,1.24,16:20,2023-01-18,-5.2,Winter,5
256,Microwave,0.49,13:31,2023-06-04,-5.3,Spring,2
238,TV,1.78,08:47,2023-11-23,23.6,Fall,3
413,Fridge,0.13,07:34,2023-02-03,9.2,Winter,2
204,Computer,1.89,02:04,2023-10-23,3.0,Fall,2
36,Microwave,1.03,13:07,2023-04-01,12.6,Spring,5
200,Washing Machine,1.5,06:10,2023-08-20,6.3,Summer,4
102,Computer,1.75,09:37,2023-10-23,-2.3,Fall,1
18,Dishwasher,0.43,13:16,2023-11-06,35.9,Fall,1
198,Lights,1.88,01:14,2023-09-17,40.0,Summer,5
397,Oven,1.66,10:30,2023-11-17,32.0,Fall,1
281,Washing Machine,1.97,14:19,2023-08-07,38.4,Summer,1
105,Computer,1.14,03:37,2023-02-08,20.0,Winter,2
134,Washing Machine,1.97,04:06,2023-08-10,14.9,Summer,1
470,Dishwasher,0.96,20:18,2023-08-26,35.2,Summer,5
458,Fridge,0.45,07:42,2023-03-16,31.7,Winter,2
334,Air Conditioning,2.91,05:32,2023-09-28,8.4,Summer,1
389,Microwave,1.2,16:21,2023-04-24,10.4,Spring,3
200,TV,1.47,19:57,2023-12-06,10.1,Fall,3
233,Heater,4.96,14:02,2023-08-14,-8.1,Summer,1
157,Computer,0.58,12:01,2023-06-09,18.4,Spring,1
281,Fridge,0.34,17:24,2023-06-18,-3.3,Spring,5
218,Heater,2.07,07:07,2023-05-27,36.9,Spring,5
298,Dishwasher,1.49,01:20,2023-02-13,34.5,Winter,5
161,Air Conditioning,2.23,07:48,2023-10-08,6.2,Fall,5
224,Fridge,0.21,16:15,2023-09-05,26.5,Summer,3
5,Fridge,0.18,02:18,2023-04-20,-7.6,Spring,3
350,Microwave,0.87,17:57,2023-06-14,31.5,Spring,5
273,Heater,2.49,22:35,2023-11-13,11.5,Fall,1
60,Fridge,0.25,10:31,2023-01-16,24.2,Winter,1
158,Oven,1.86,20:34,2023-02-06,38.8,Winter,2
164,Oven,1.98,00:03,2023-06-06,38.9,Spring,2
234,Oven,0.93,00:50,2023-02-06,37.4,Winter,1
89,TV,0.97,14:37,2023-11-16,20.1,Fall,5
160,Microwave,0.68,15:35,2023-03-25,10.0,Winter,1
406,Computer,0.99,11:34,2023-10-22,-8.4,Fall,2
31,Oven,0.38,14:42,2023-01-05,19.2,Winter,2
170,Computer,1.8,13:01,2023-07-19,-5.3,Summer,1
5,Fridge,0.44,07:35,2023-09-21,29.6,Summer,3
284,Air Conditioning,2.67,19:46,2023-01-26,35.1,Winter,2
390,Washing Machine,0.89,17:08,2023-08-25,29.2,Summer,3
443,Lights,1.36,19:53,2023-01-16,27.4,Winter,5
275,Heater,3.1,14:00,2023-06-13,23.7,Spring,4
375,Oven,1.53,06:09,2023-07-15,19.9,Summer,2
2,Air Conditioning,3.18,21:02,2023-05-19,22.9,Spring,4
484,TV,1.27,12:39,2023-09-23,21.8,Summer,3
5,TV,0.84,19:01,2023-09-22,6.2,Summer,1
351,Fridge,0.31,00:29,2023-10-13,12.7,Fall,3
204,Microwave,0.31,06:15,2023-08-08,4.3,Summer,1
494,Lights,0.27,11:33,2023-09-18,8.3,Summer,4
441,Heater,4.75,03:33,2023-05-21,26.6,Spring,3
304,Washing Machine,0.28,19:56,2023-12-21,-3.8,Fall,2
107,Oven,1.74,03:41,2023-10-08,26.2,Fall,1
333,Fridge,0.22,07:24,2023-07-02,22.3,Summer,3
343,Lights,0.96,10:35,2023-10-17,-0.9,Fall,3
444,Microwave,1.45,18:37,2023-01-10,-4.3,Winter,4
294,TV,1.61,01:09,2023-12-11,38.7,Fall,1
218,TV,1.66,18:57,2023-11-29,13.6,Fall,1
2,Computer,1.65,14:01,2023-12-30,20.4,Fall,1
171,Fridge,0.24,21:22,2023-11-12,13.7,Fall,3
230,Washing Machine,0.97,19:59,2023-12-02,28.4,Fall,1
489,Fridge,0.48,16:22,2023-11-28,34.0,Fall,2
345,Lights,1.71,10:21,2023-07-02,-8.0,Summer,5
291,Computer,0.64,23:42,2023-11-26,-2.1,Fall,5
228,Computer,0.53,22:12,2023-07-04,29.6,Summer,1
49,Heater,3.55,13:16,2023-08-29,3.7,Summer,4
394,Air Conditioning,2.52,01:11,2023-02-11,35.9,Winter,3
206,Fridge,0.46,18:30,2023-04-01,20.1,Spring,2
305,Heater,4.19,17:11,2023-01-15,-0.1,Winter,4
460,Oven,1.69,07:21,2023-08-17,6.8,Summer,5
187,Computer,1.1,09:22,2023-04-18,9.7,Spring,2
473,Heater,2.79,19:05,2023-02-21,-8.0,Winter,3
344,Air Conditioning,2.51,15:50,2023-08-28,2.6,Summer,2
94,Fridge,0.21,21:27,2023-09-17,8.1,Summer,5
127,Oven,0.99,01:29,2023-02-04,0.0,Winter,1
163,Microwave,1.22,21:53,2023-04-09,20.5,Spring,4
234,Heater,4.68,22:06,2023-12-07,20.9,Fall,2
175,TV,1.2,07:41,2023-06-08,-0.9,Spring,5
456,Computer,1.81,09:06,2023-01-27,2.4,Winter,1
297,Fridge,0.42,15:26,2023-01-03,-6.7,Winter,4
318,Air Conditioning,2.37,00:56,2023-09-10,32.9,Summer,1
449,Lights,0.44,21:07,2023-10-26,-1.3,Fall,2
39,Air Conditioning,2.12,00:52,2023-01-23,-5.6,Winter,5
457,Lights,1.92,03:10,2023-11-24,39.2,Fall,4
418,Oven,1.73,08:41,2023-02-21,-7.0,Winter,3
25,TV,1.22,00:39,2023-04-18,6.2,Spring,3
245,Washing Machine,1.29,21:13,2023-05-24,15.2,Spring,3
70,Computer,1.38,22:29,2023-12-30,19.0,Fall,5
242,Air Conditioning,4.47,04:42,2023-09-27,-3.5,Summer,3
172,Computer,1.2,00:59,2023-07-30,35.5,Summer,2
156,Fridge,0.2,02:34,2023-03-04,27.0,Winter,4
236,Air Conditioning,3.11,20:09,2023-09-23,39.4,Summer,1
424,Microwave,1.18,04:52,2023-09-26,35.4,Summer,4
237,Microwave,1.59,18:47,2023-06-05,26.4,Spring,4
108,Washing Machine,1.22,14:15,2023-05-23,31.5,Spring,5
238,Fridge,0.11,13:23,2023-04-20,38.1,Spring,5
217,Computer,0.43,05:13,2023-03-21,33.0,Winter,1
110,Heater,3.06,07:21,2023-12-25,17.6,Fall,5
377,Microwave,0.7,12:10,2023-02-18,19.6,Winter,3
258,Fridge,0.22,15:51,2023-11-02,23.8,Fall,5
197,Heater,2.14,02:09,2023-10-25,-6.2,Fall,4
296,TV,1.22,13:18,2023-08-04,23.5,Summer,1
322,Microwave,0.39,21:09,2023-07-04,26.0,Summer,2
98,Dishwasher,0.51,12:56,2023-09-03,37.5,Summer,5
63,Oven,1.91,14:18,2023-07-12,-1.6,Summer,2
64,TV,1.55,21:09,2023-09-16,31.8,Summer,4
159,Microwave,0.85,13:07,2023-07-15,2.5,Summer,4
84,Microwave,1.46,21:57,2024-01-01,36.9,Winter,5
353,Fridge,0.24,12:56,2023-09-09,1.4,Summer,1
105,Lights,1.96,00:28,2023-10-02,12.1,Fall,3
173,Washing Machine,1.05,07:07,2023-01-03,7.5,Winter,1
453,TV,0.75,23:00,2023-02-01,-8.7,Winter,2
102,Washing Machine,1.58,04:42,2023-10-26,18.1,Fall,3
408,Oven,1.75,12:11,2023-12-06,14.1,Fall,2
360,Computer,0.96,10:02,2023-03-03,9.2,Winter,2
78,Computer,0.31,21:32,2023-04-19,-4.6,Spring,1
230,Air Conditioning,2.31,03:20,2023-03-23,32.8,Winter,2
64,Computer,1.87,19:06,2023-03-24,34.0,Winter,1
11,Washing Machine,1.04,06:19,2023-04-21,38.6,Spring,4
423,Microwave,0.81,13:08,2023-11-25,25.3,Fall,3
472,Washing Machine,1.51,14:52,2023-06-09,21.6,Spring,1
164,Computer,1.97,01:05,2023-04-12,22.1,Spring,4
422,Fridge,0.27,06:25,2023-06-26,29.3,Spring,5
96,Lights,0.48,03:26,2023-04-28,-3.5,Spring,2
181,Computer,0.72,10:24,2023-05-11,18.7,Spring,2
93,Air Conditioning,4.79,07:30,2023-03-21,27.7,Winter,1
345,Heater,4.53,05:27,2023-01-24,7.2,Winter,3
407,Dishwasher,1.66,20:03,2023-11-20,-3.7,Fall,3
76,Fridge,0.49,22:15,2023-05-26,39.1,Spring,4
165,TV,1.14,10:44,2023-04-27,9.7,Spring,3
262,Microwave,1.22,06:33,2023-10-29,1.6,Fall,4
38,TV,1.65,11:13,2023-12-20,39.9,Fall,1
176,Heater,2.59,22:51,2023-12-31,26.5,Fall,1
355,Computer,1.69,03:52,2023-05-08,5.5,Spring,3
128,Microwave,1.74,05:18,2023-10-06,-0.9,Fall,3
138,Washing Machine,1.08,13:26,2023-09-11,-7.8,Summer,1
413,Oven,1.85,17:07,2023-10-10,9.7,Fall,1
407,Computer,0.93,13:52,2023-11-29,17.4,Fall,4
372,Microwave,1.6,17:45,2023-01-10,10.8,Winter,5
3,Lights,0.41,16:41,2023-03-10,-8.4,Winter,5
300,Washing Machine,0.83,02:41,2023-08-01,36.6,Summer,3
23,Washing Machine,1.23,20:49,2023-08-11,6.7,Summer,2
79,Heater,2.81,23:23,2023-12-23,15.9,Fall,5
231,TV,1.4,15:53,2023-10-28,20.2,Fall,3
333,Dishwasher,1.41,02:00,2023-12-08,32.0,Fall,2
61,Lights,1.0,17:40,2023-02-04,28.8,Winter,1
208,Air Conditioning,2.47,08:58,2023-05-20,39.6,Spring,4
446,Fridge,0.33,04:48,2023-08-31,-0.5,Summer,4
278,Washing Machine,0.85,22:03,2023-01-23,7.2,Winter,5
152,Washing Machine,1.16,01:55,2023-04-06,-3.8,Spring,5
183,TV,1.95,20:42,2023-07-28,-4.3,Summer,2
187,Microwave,1.94,02:15,2023-10-25,31.3,Fall,5
17,Microwave,0.37,21:07,2023-09-09,5.9,Summer,5
40,Lights,0.2,03:07,2023-08-06,29.4,Summer,4
252,Oven,1.48,01:55,2023-05-07,32.0,Spring,4
66,TV,0.66,23:21,2023-04-25,-0.5,Spring,5
311,Lights,1.74,04:13,2023-06-08,34.4,Spring,3
424,Fridge,0.27,21:23,2023-01-24,27.0,Winter,1
386,Air Conditioning,2.19,03:42,2023-10-29,9.3,Fall,3
214,TV,0.69,09:15,2023-12-25,38.9,Fall,4
